ID,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
238,172107,2.053055175,-0.065907386,-1.229637052,0.182337114,0.205304561,-0.600738696,0.11698672,-0.195284787,0.213639714,0.223214961,0.645320037,1.324267385,0.728566172,0.310994568,-0.698662528,0.198844539,-0.74991534,-0.30059474,0.610510424,-0.154869282,-0.261098588,-0.619860324,0.260772824,-0.474433177,-0.242505049,0.205743215,-0.070857725,-0.073480168,1.98
239,172108,0.009153001,0.705260413,-0.688982122,-0.885551476,1.591225913,0.073869659,0.957477032,-0.089407454,0.100871058,-0.322628001,0.182582652,-0.233875361,-0.732402177,-0.959336697,-0.688088078,0.692665867,-0.238473585,0.565089596,0.366081338,0.044737414,-0.397520532,-0.901647913,0.069701388,-0.485386338,-0.375699285,0.124384015,-0.067741688,-0.172162652,8.95
240,172108,-0.526411989,0.868747006,1.055446739,1.170434804,-0.397695966,0.262300106,0.039251496,0.721187178,-0.010450095,-0.497476641,-0.026020691,0.353606791,-1.825576818,0.562809459,-1.549796946,-0.582329405,0.369539486,0.033421062,1.40960579,-0.252437213,-0.314910275,-0.884888148,0.257385944,-0.097489277,-0.894257764,-1.020991578,0.124323313,0.139360431,25.99
241,172110,-0.591409842,1.192992083,1.863270233,0.587017448,0.799707248,0.577161776,0.908445703,0.021282934,-0.723111359,0.002456919,1.075349957,1.041958903,0.713314281,-0.118518255,-0.314818835,-0.413314474,-0.396748719,-0.090374519,1.195974377,0.319043034,-0.488918065,-1.09165525,-0.162370802,0.637915681,0.280494432,-0.920176785,0.177623281,-0.081199631,3
242,172110,-1.654205901,1.321772285,1.192799817,1.098074602,-0.898817375,0.426757759,-0.086977514,1.166445887,-0.276310083,-0.666426667,-0.049657557,0.412258565,-1.784722236,0.780813384,-1.357821463,-0.465775046,0.6181474,0.047443442,1.507419471,-0.194557704,-0.427399533,-1.289109212,-0.034397011,-0.090204608,0.319502007,-0.805162227,0.010321903,-0.045595113,72.92
243,172111,-1.645243892,1.273766441,0.224435782,-0.989126882,0.137612011,0.021689201,-0.446557774,-2.133385834,-0.347180763,-1.861377445,-1.668760974,-0.823972833,-2.629841087,1.336857215,-0.07249553,-0.055647908,0.232249706,-0.256634657,0.163979804,0.299050203,-1.510405867,-0.543838468,-0.035334839,0.520710776,0.572906334,-0.108939623,-0.142985779,-0.045866919,30
244,172111,-0.188850132,1.122634054,-0.010806625,-0.490750625,0.240096614,-1.159515652,0.754633397,0.125002938,-0.247085201,-1.025882764,-0.956707135,0.82454134,0.80911228,0.373583034,-0.407907721,-0.245649823,-0.294719072,-0.596801394,-0.029230228,-0.277505809,-0.129932386,-0.369803505,0.058195676,0.029875196,-0.320658809,-0.661590867,-0.054773736,-0.014206169,0.91
245,172111,1.961414633,-0.166658764,-1.827301076,-0.190242131,1.275898437,1.235914763,-0.095696303,0.255555234,0.238759683,0.019890946,1.13978431,1.397665675,0.892930476,0.547665127,0.809280656,-0.701345063,-0.249972654,-0.751881972,-0.743142623,-0.221743165,0.336289872,1.209026347,0.011308416,-0.886156565,0.162104761,-0.029981568,0.025668963,-0.077584334,2.49
246,172112,1.85905645,0.430989847,-0.445339408,3.856303422,0.251548422,0.137637044,0.045916701,0.021581375,-0.918662053,1.545746109,0.308018224,0.671440702,-0.098308778,0.170598206,-2.251752428,0.609077576,-0.729999777,-0.078105074,-1.091824797,-0.292887577,0.135734033,0.543859474,0.078768696,0.077139501,0.093956454,0.07142144,-0.029506549,-0.059385759,7.58
247,172112,2.05532267,0.166308132,-1.76834737,0.385550424,0.554098424,-0.764996004,0.263516606,-0.280810775,0.369468076,-0.411362816,-0.557211908,0.564026518,0.975150474,-1.02535235,0.122072114,0.322833065,0.366824816,-0.361407959,0.100662806,-0.061427654,-0.354942593,-0.909889771,0.295612486,0.403859003,-0.213413294,0.176665802,-0.060211587,-0.027320269,17.99
248,172114,-2.235431895,1.666756589,-0.262435777,-0.993481962,-0.240422844,-0.042353976,-0.801277217,-1.701120446,-0.322619069,-1.778457296,-1.791648399,-0.651960585,-2.564128757,1.583561796,-0.092037058,0.051495014,0.391471682,-0.237638916,0.127418027,0.306059014,-1.50287657,-0.584947039,-0.025077574,0.519888276,0.635389138,-0.104103199,-0.159971933,-0.050468935,30
249,172115,2.06956942,-0.837070141,-0.225787483,-0.085379145,-1.213816203,-0.619075013,-0.87472921,-0.099848615,-0.008778612,0.834555207,-1.096754919,0.121688886,0.481294513,-0.251625296,0.356203766,-1.063385496,-0.316772872,1.00332983,-0.91166756,-0.572190428,-0.560118107,-1.058202099,0.468125605,-0.087009286,-0.680610515,-0.020393758,0.011117558,-0.030868815,24.99
250,172115,-0.487490846,0.62568382,1.64880742,-0.55588051,0.430355291,0.309779188,0.284917812,0.223915095,-0.200080765,-0.769922209,0.98227155,1.35206262,1.06437913,-0.123514849,-0.161266898,0.060629877,-0.679346037,0.328177777,0.582615739,0.075136504,-0.043838073,-0.0915432,-0.04875769,0.69802355,-0.314708644,-0.584401448,0.157900095,0.148570464,5
251,172115,1.176260206,-1.618089741,-1.680832885,0.856431113,-0.638205816,-0.295119287,0.007961361,-0.080696823,1.173575716,-0.64149322,-0.947698897,-0.670750515,-0.940544924,-1.121813268,0.838298538,0.879224197,0.467634714,0.994031698,-0.592508809,0.699102143,0.467620521,0.492633909,-0.323813216,0.537553591,-0.256340178,0.656961665,-0.111439716,0.053973428,446.65
252,172115,0.112096599,0.944217757,-0.154099234,-0.8889759,1.153711277,-0.239929192,1.036123433,-0.142827583,-0.216983005,-0.45852824,-1.377073166,0.589167902,1.555827523,-0.225056977,-0.457228297,0.08765047,-0.785133869,-0.638829553,0.201124903,0.10381769,-0.300135719,-0.651950103,-0.005241386,0.061941544,-0.32355701,0.145890063,0.250565457,0.099742386,2.97
253,172115,-1.875102625,1.637208958,1.133248605,1.132435082,-0.549321989,0.038336739,-0.055158933,0.950596269,-0.114007252,-0.54939595,-1.450867388,0.822287386,0.386319978,0.095996265,-0.863153551,-0.768283365,0.714322322,-0.693960011,1.218688937,0.033290999,-0.496929615,-1.261336657,0.012694569,-0.072219619,0.501470887,-0.782940783,0.107598479,0.05718139,18.98
254,172116,2.040211058,-0.146974975,-2.955933665,-0.578355979,2.609358271,3.142641531,-0.416882841,0.784392948,0.359902379,-0.351075101,0.329650884,0.183508121,-0.272918545,-0.597436665,0.58389681,0.178675836,0.473898278,-0.498849799,-0.140098685,-0.120714034,-0.352333801,-0.996936775,0.363484906,0.60482657,-0.264559586,0.219670647,-0.039209452,-0.042786955,1.98
255,172117,-0.326316026,1.432228465,-0.575632376,0.945267856,-0.303853305,0.225330332,-0.591676515,-1.123978541,-0.369034471,0.641469194,0.529426013,0.512717634,-0.455051754,0.914145878,0.686244721,-0.709169913,0.639002088,0.241516181,3.016078378,-0.172618082,1.313910727,-1.067523393,0.34962169,-0.492178139,-0.475728357,0.648543066,0.016572953,-0.097738917,8.69
256,172118,0.055097159,0.626440026,0.484023867,-0.357165349,0.424564898,-0.70673259,0.75188773,-0.035302826,-0.408342308,-0.309228213,0.802250326,0.427289421,-0.812959124,0.545547501,-0.691887541,-0.133420356,-0.334593379,-0.203522617,0.645689787,-0.141468972,-0.152378701,-0.440900942,0.06691042,0.000615298,-0.6404398,0.193821031,0.017747777,0.043076808,1.98
257,172120,-0.692816555,-0.267478629,0.717062379,0.222003374,-0.583105999,0.064273743,-0.678940412,0.601998057,-0.028880618,-0.365081353,0.504946568,0.543154342,0.152480917,0.497158502,1.368504339,-0.550633482,0.430085576,1.16192778,3.08164248,0.501021282,0.515649354,1.281006558,0.004316656,-0.269386896,-0.831176112,1.395548318,0.05360166,0.022217305,79.99
258,172121,0.511557008,-3.289726596,-1.728643964,-1.200048216,-1.66424103,-1.018567988,0.730999191,-0.416139801,2.543789489,-1.767287642,-0.617638398,1.13784034,-0.113653384,0.2498601,0.930383381,-1.027938837,0.114912972,-0.320199229,1.022127211,1.38751377,0.120621497,-1.148567664,-0.329484683,-0.016733376,-0.557477602,-1.332669536,-0.078572978,0.103747205,807.48
259,172121,-2.264238215,0.732373298,2.03988015,4.736778453,-1.226537598,1.015256595,-1.198229892,1.379361015,-1.148666262,1.218298946,-1.686563773,-1.315669549,-1.132619574,0.497607666,1.62824533,0.861619742,0.365604857,1.085167579,0.712713759,0.322696824,0.255790523,0.515529047,-0.331321947,-0.032383001,-0.030448379,0.569254111,0.375977949,-0.115792844,109.54
260,172122,0.822026915,-2.365180013,-2.013854571,0.615910424,-0.607972248,-0.262463787,0.773010019,-0.283916453,1.148863859,-0.493624307,-1.371227006,0.034932321,-0.716912303,0.370750353,-0.047845519,-0.27318264,-0.170471624,-0.288279071,0.280753076,1.064039331,0.191159258,-0.736414089,-0.347905482,0.497660887,-0.269835865,-0.172189147,-0.15745717,0.05917616,652.72
261,172127,-0.995065333,0.834341093,1.289766079,0.853453867,-0.180300912,0.238875049,-0.121118447,0.656475114,-0.377033835,-0.316817821,0.113378585,0.188327923,-0.81228398,0.596831241,0.126030646,0.354219476,-0.451165245,0.910690608,1.037267409,-0.17235952,-0.032356127,-0.237828672,0.073227559,-0.419520276,-0.329357752,-0.752106407,-0.044690296,0.060167678,25
262,172131,-0.143342837,1.335357433,-0.912434087,-0.154415382,0.382689892,-1.385185392,0.615177252,0.186036558,-0.079543889,-0.977033041,-0.881042883,-0.392793547,-0.419400083,-0.439629198,0.707521251,0.208803007,0.579080445,0.832931194,-0.143814046,-0.117565779,0.285958924,0.936648411,-0.16797577,-0.188777551,-0.299126649,-0.127988254,0.262057847,0.123725825,1.56
263,172132,-1.346978096,0.839383816,-0.022075959,1.120094605,0.138093121,-0.734509024,0.508761861,0.196391284,-0.023783737,0.159729667,-1.458753314,-0.963920129,-1.805829385,0.771703211,0.469776228,-0.590849471,0.150611379,0.290107132,0.557837199,-0.38869842,0.258456404,0.91192434,-0.055183518,-0.037804305,-0.25335579,-0.439838528,-0.749451795,-0.366371971,15.83
264,172132,-6.428559393,3.719540777,-4.146454536,-0.774822618,-2.712275383,-1.609747495,-1.138333434,2.612931269,1.960015802,2.670610935,-1.781648895,0.548920083,-0.890938615,1.372951544,-0.133542153,0.616709208,0.560544618,-0.586743522,-0.504592882,0.682784428,-0.571806056,-1.183809442,-0.050042279,-0.067534096,0.217721822,0.15952956,0.505769241,0.499577024,44.99
265,172132,2.056461873,-0.120291542,-1.147110832,0.393836397,-0.129481922,-1.139759536,0.154922652,-0.296287912,0.634397374,0.085938375,-0.967243139,0.096206186,-0.461567407,0.378460771,0.112491218,-0.035158524,-0.309861553,-0.75199054,0.2028437,-0.238366084,-0.300358564,-0.775866281,0.321392572,-0.125089182,-0.300412802,0.206062791,-0.076089377,-0.061193634,9.99
266,172134,-0.097149197,0.243979015,0.57736646,-0.592669586,0.845948946,-1.000776802,0.89808621,-0.255281583,-0.099145989,-0.225926547,0.659888362,0.238326925,-1.201224911,0.327195136,-1.250606777,-0.10757975,-0.571913835,-0.195201843,0.248257158,-0.088405375,-0.153345254,-0.347956129,0.013764396,0.060186771,-0.49041433,0.152552445,-0.176533601,-0.181543768,4.07
267,172136,1.980832021,-0.47250238,-0.209683934,0.418006782,-0.875027985,-0.6205509,-0.637509703,-0.089671779,1.234548713,-0.015960778,-0.914574689,0.541426464,0.512593191,-0.346235865,0.315493913,0.291938527,-0.484700995,-0.023450582,-0.269007449,-0.150809185,0.220908959,0.876753194,0.124428421,0.131149344,-0.247438254,0.737112044,-0.026618701,-0.04755935,15.99
268,172137,-0.554481718,0.412014098,-1.192476274,-0.951920938,1.831882424,0.961068348,0.484849967,0.541924031,0.124237166,-0.342085774,0.831160998,-0.706494829,-1.943945311,-0.402097685,0.688699532,0.095493719,0.663973614,0.077075135,-1.220505883,-0.029500603,0.244625121,0.947280991,0.111066542,-1.042871185,-0.535434119,0.667425837,0.469473138,0.223355208,40.95
269,172137,-3.500417115,3.444864792,-3.368812994,-2.425066299,2.376198903,2.949492305,0.225066103,1.087063167,2.88996699,4.127445957,0.502398323,-0.011960696,-0.430051431,-1.882834977,0.399001771,-0.116911727,0.206622857,-0.63368931,-0.881753501,2.086398346,-0.821628359,-1.256698366,0.311346437,0.527536479,0.411387014,0.235665105,1.872412768,1.174562319,4.46
270,172139,1.954076066,0.204454936,-1.784275385,1.178447279,0.543647018,-1.140690092,0.727461035,-0.358750103,-0.36760326,0.532785768,1.006481802,0.710820265,-0.576805364,1.097416522,-0.435566874,-0.279503442,-0.580287375,0.005896971,-0.20557722,-0.246171411,0.198642953,0.573939726,-0.031228877,0.009535705,0.393827907,-0.505968747,-0.040633651,-0.068741769,34.9
271,172139,2.274875453,-0.795197385,-1.37210288,-1.07451561,-0.244573839,-0.307717542,-0.652256771,-0.155049995,-0.1487832,0.771264583,-1.450719575,-0.750637459,0.292422735,-0.3047634,0.021534123,1.114229949,-0.028688898,-1.227291696,0.925767463,-0.00839678,0.131597748,0.435100721,0.100764235,0.057899798,0.066786536,-0.151155881,-0.020529588,-0.058590522,2.95
272,172139,-2.87431439,-0.117881589,-0.740015158,-1.893782751,-1.335626931,-1.116673593,0.700637189,0.674366971,-2.070262613,-0.984066207,-1.410688444,0.373533843,0.975187313,0.839799438,-0.789576054,-1.088800089,0.338763879,0.478867238,-0.987259557,-0.772249,-0.40968683,-1.253383257,-0.382927523,0.129172688,0.543435515,1.101402881,-0.569903093,-0.440255549,207.5
273,172140,-1.467605779,1.761678544,-1.226075609,-0.77530719,-0.455182855,-0.75902071,-0.278992851,1.343718275,-0.195286596,-0.258677124,-0.272010001,0.479406973,-1.103543391,1.347611438,-1.009292988,0.631951096,-0.270856915,0.143105513,0.318814179,-0.172605402,-0.190779299,-0.735112613,0.181765382,-0.543211748,-0.328969638,0.170690489,0.08013578,-0.002803385,8.99
274,172140,-2.210520656,-1.039425304,0.189704214,-1.291931895,3.742120341,-1.665061114,3.120387593,-2.324089056,0.364926273,1.582486182,1.099927756,0.015128308,0.071181518,-1.056637074,-1.611600032,-0.609453559,-1.876089162,-0.411325884,-0.556234342,-0.818118417,-0.286359432,1.326002625,-0.361763977,-0.26811687,1.051308661,0.334629296,-1.930148651,-0.899887641,0
275,172141,-1.12826588,1.41808135,-1.083072672,-0.333478069,0.1021299,-1.287826522,0.270206205,0.524613122,-0.113756029,-0.313858092,-1.220524929,0.456911031,0.522291732,0.883832355,0.44400669,-0.243948478,-0.172754314,0.122962595,-0.009189118,-0.148864454,0.424782889,1.293711046,-0.14555931,-0.111685987,-0.711911621,-0.21307173,0.294653353,0.186054142,13.99
276,172141,1.633693082,-2.0596812,0.704794911,0.302514946,-2.330961261,0.537289384,-1.68729406,0.2398596,1.436575365,0.361078828,-1.888002662,0.79055596,0.795118998,-1.552184394,-1.691881371,-1.660834838,0.344527104,1.207433361,-0.595440371,-0.200691546,-0.169929461,0.15074464,0.086137464,0.121549698,-0.556103639,0.716529134,0.035824238,0.002921493,200
277,172142,1.92586648,-0.044220286,-0.400646545,1.220260715,-0.086788991,-0.003434884,-0.291608076,-0.020834612,0.653682218,0.103238824,-0.722318035,1.042462701,1.363099906,-0.235684712,0.374493708,0.273884709,-0.715623224,-0.397410489,-0.46287765,-0.113212788,-0.195711495,-0.45659623,0.389315349,0.602071004,-0.334022726,-1.01297536,0.05630617,-0.013384793,24.95
278,172142,-1.684733402,-0.706470092,-2.016700822,-0.415000509,1.577698631,-0.76063047,4.003140355,-2.244565344,0.670837379,2.201890211,0.995477644,0.191643945,0.378953402,-0.77005096,-1.229110419,-0.800891807,-1.505212822,-0.23144561,0.415838083,-1.191692027,-0.249598344,2.133567389,0.576461593,-0.24706879,-1.011236662,0.188239402,-1.377190779,-0.804133892,261.96
279,172142,2.325075455,-1.324068518,-1.459462384,-1.940292066,-0.423865324,0.292291496,-1.059540005,-0.081342637,-1.636648217,1.701378552,-0.0544101,0.221272567,1.85379611,-0.533218636,-0.94626832,-0.155970016,-0.215907502,0.564755785,0.562244663,-0.26547156,-0.172331027,0.00758754,0.095132508,-0.331365639,0.005831173,-0.153242169,0.005552384,-0.060768589,25
280,172143,-1.97070033,-2.791704195,-0.824508355,0.426773169,4.413998017,-3.177168354,-1.427549177,0.082780782,0.288182567,-0.51350425,-0.993701578,0.227114523,0.261075429,-0.760862378,-0.376469906,0.199885442,0.304558922,-0.022013622,-0.14073232,0.74527787,0.172416799,-0.429638577,1.093512588,0.470963204,-2.006260928,-0.177757677,0.197268836,0.453547542,1.29
281,172144,1.782461909,-0.08263989,0.791540465,3.865683088,-0.870668254,0.572791991,-1.062790771,0.352543214,0.261609252,1.379668828,-1.72446983,-1.008236103,-1.145764736,-0.212852998,0.150290862,1.795728996,-1.141851237,0.625267787,-1.931360736,-0.289852022,0.215447654,0.57356009,0.240061477,-0.18448689,-0.538240293,-0.019363112,0.033536915,-0.016260678,34.12
282,172145,1.009754494,-2.002828485,-1.09272592,0.721855507,-0.967835545,-0.068919519,0.064864263,-0.096853767,1.249278877,-0.340116974,-0.893013894,0.147823901,-0.111582226,0.167520677,1.194379347,0.352369816,-0.62352304,0.404103297,-0.579219072,0.825077141,0.51659078,0.453720806,-0.269296874,0.701814358,-0.331077158,-0.324935355,-0.067059129,0.058007726,519.23
283,172147,-3.776124784,0.32800297,-0.927129249,-0.295300212,-2.736063824,1.211794391,1.352758923,0.765837424,-0.20692013,-0.587304711,0.56001935,1.151909746,0.981458778,0.463485204,-0.033456005,1.293578121,-0.692769576,0.753588346,-0.159757415,-1.208873231,0.104874659,0.821586655,-0.188632771,0.902111218,-0.004731264,0.278454798,-0.604570464,0.034567161,418.82
284,172147,2.189179474,-0.757140541,-1.672782166,-0.716151475,-0.478822564,-1.511163794,-0.029893431,-0.456270944,-0.414571017,0.818153363,-0.962104682,-0.908655615,-0.896227617,0.196917562,-0.636704924,0.325317445,0.61887484,-1.775217903,0.883711823,-0.073687623,0.187325542,0.5603434,0.013196968,0.076104526,0.261015562,-0.045398828,-0.064666536,-0.071693136,37
285,172148,-0.921759948,1.40742046,-0.595650859,-0.542402621,-0.266682549,-1.247640203,0.241589351,0.689227716,-0.100856898,-0.535333569,-1.34400977,0.168631481,-0.382871343,0.779902925,-0.397040337,0.178461133,-0.072376378,-0.602161073,-0.098187525,-0.152473844,-0.214620333,-0.679613046,0.169508746,-0.048516572,-0.404282546,0.152356962,0.109349995,0.01118314,10.77
286,172148,2.052796932,-1.154699857,-0.504224808,-0.947051521,-1.100351236,-0.294783309,-1.071386789,0.085573587,-0.041867602,0.877440866,0.610983382,-0.187902173,-0.572720257,-0.101898829,-0.325443257,1.529680624,-0.144034103,-0.902864015,0.953905874,0.010313249,0.006940612,-0.115023196,0.315749093,-0.441985493,-0.540573069,-0.480650332,-0.000769947,-0.048861302,49.99
287,172149,-0.62029508,0.389512047,1.158820108,-0.849328148,0.653337923,0.25630239,0.165523293,0.221098367,0.426156707,-0.639536059,-1.857455412,-0.29363313,0.261513697,-0.427077523,0.037133687,0.448308662,-0.817392149,0.435741927,-0.053598502,0.181130204,0.180624798,0.672475,-0.303373076,0.096921009,0.058034422,0.641882907,0.326198967,0.200412629,13.03
288,172150,2.080279307,0.216415386,-1.708230747,0.396952801,0.513083268,-0.831851734,0.237976518,-0.278397273,0.376829626,-0.401320831,-0.479443825,0.553578327,0.871954731,-1.00660267,0.121466236,0.294479807,0.408430936,-0.388313411,0.067772737,-0.104037122,-0.359241884,-0.888859512,0.324037272,0.503799375,-0.223793958,0.172341923,-0.057458666,-0.029361147,1.29
289,172150,-1.916162031,2.333295143,-1.642072798,-0.854110218,0.789156726,0.242561443,-0.088931115,0.197427731,-0.010056927,-0.583437647,0.109040516,1.161657239,1.1298246,-1.475704164,-1.593842869,0.619338522,0.911848191,0.957409874,0.191566678,0.155751199,0.782831162,0.105271126,-0.126622134,-0.272417404,0.171403925,0.608821226,0.491526285,0.30584286,2.99
290,172152,-2.525564679,0.70366039,-0.298991981,-0.123132601,-0.44202878,-1.218843592,0.685788786,0.64326141,-0.546894906,-0.316825094,1.271004475,1.512292942,0.440369424,0.994452623,-0.347766004,-0.133153448,-0.065547316,-0.073727183,0.511979844,0.07476083,-0.156094704,-0.343395607,0.164773986,0.542625287,0.04257752,-0.548292608,0.440682581,0.10635827,123.19
291,172153,-1.713653475,2.023321398,-1.153452796,-0.958805164,0.248242286,-0.265792161,0.155025782,0.504759509,1.055987722,0.867962296,0.479659069,-0.091107955,-1.088895754,-1.102780943,-0.545786287,0.77106503,0.080115079,0.917163584,-0.114682321,0.266340626,-0.146166648,-0.037761327,0.062776949,0.222770651,-0.615924401,0.129208418,-0.957553431,-0.725112138,1.41
292,172154,1.874394896,-0.514072404,0.321172153,1.55405388,-0.738776445,0.81011135,-1.070532693,0.326621281,1.831578788,-0.107287123,-1.599841463,0.839805423,0.329687593,-0.917004036,-1.022093428,-0.130549108,-0.217917826,-0.107725051,-0.182279569,-0.211064497,-0.044074428,0.286161686,0.241617019,0.598844412,-0.183276066,-0.699761043,0.104568367,-0.013707174,15
293,172157,-1.432856324,1.218869328,1.879124345,3.9031813,0.87619787,2.79320687,-0.124267234,0.854722191,-1.613290629,2.091815836,0.791130742,-0.269417027,-0.147726723,0.183953015,1.55080203,-0.154513895,0.315824228,-0.370939019,0.525750248,0.504419087,-0.181251516,-0.171384505,-0.079287975,-1.697047726,-0.144631972,0.350735279,0.6227268,0.37263038,75.1
294,172158,-1.900916395,1.936470177,-0.996891718,4.475098402,0.066543872,0.07199401,1.286651392,-0.097769879,-2.041611723,2.37079408,-1.22148169,-0.819160819,0.107184851,0.817328343,0.74523885,-0.237564738,0.20979209,-0.138079069,1.320423442,-0.688955907,0.013609264,0.526978897,-0.021456517,-0.077260683,-0.857799377,0.151586965,-1.334788783,-0.682638899,149.44
295,172159,-4.261670269,-6.068971427,1.887490123,0.344141361,3.637986498,-3.50413701,-4.730906582,0.258096659,0.546130603,1.187412611,-1.196084682,-0.219846809,0.267437274,-0.527158419,1.492225901,-1.056794622,0.024378635,1.687135922,0.155697896,-1.236431094,-0.324051257,0.206938342,-0.610174783,0.202433718,-1.699694568,1.359589178,0.92100365,-0.074866127,85
296,172159,0.032158337,0.794802871,0.275036096,-0.571486589,0.324900995,-1.143418418,0.975897209,-0.16677771,0.066998138,-0.392896713,-1.046710029,-0.259345757,-0.740501738,0.262801123,-0.321172452,-0.059724503,-0.362800448,-0.657251041,-0.083391031,-0.075270063,-0.265349177,-0.6317375,0.092113451,0.018255897,-0.513633367,0.140095617,0.240427528,0.096334326,8.08
297,172159,-2.455922677,1.442056208,-2.105671074,-0.055002906,-0.143030286,-0.504103182,-0.046325723,0.818327391,0.617137747,0.044838745,-1.671443425,0.207176689,0.91089786,-0.972880964,0.291535537,0.808532409,0.558329058,0.496436297,0.15133348,-0.025246893,-0.158369445,-0.162754381,-0.430713632,-1.095615013,-0.578247671,0.191246726,-0.113160783,-0.156121338,69.95
298,172160,2.045388337,-0.156988103,-1.481415711,0.176761521,0.108187325,-0.84529137,0.083238053,-0.175563479,0.525050071,0.213276747,0.47263287,0.289063227,-1.019410065,0.87522139,0.186747728,0.144527698,-0.834129114,0.690169337,0.209965701,-0.277587657,0.262719202,0.82550039,-0.053575603,-0.398161338,0.251642313,-0.101012634,-0.0321261,-0.07395307,7.99
299,172160,-0.692518494,0.884861599,-0.028258145,-1.182409908,1.937625222,1.325646003,1.095337579,-0.085646206,0.104559907,-0.317947907,-0.437015133,0.219651501,0.530672712,0.02276859,1.43918676,-1.458330446,0.173823383,-1.719264681,-1.575904444,-0.277028919,0.432239125,1.536758653,-0.290292155,-2.011350739,-0.331870702,-0.089513467,-0.455065356,-0.094773355,7.99
300,172161,-1.170295951,-0.319143691,0.793450337,-0.332797834,1.446367286,-1.492759411,0.654482464,-0.158157125,-0.353834625,-0.769275455,-0.965605713,0.211965798,0.105355912,0.175360016,-0.533731204,-0.39210321,-0.179793319,-0.788583486,0.081605377,0.275057188,-0.055800167,-0.475849408,0.159543657,-0.000350902,-0.056175447,0.277709534,-0.004132097,0.145391677,57.32
301,172162,-1.08528194,0.740356774,-1.194997717,-0.848110072,2.481921381,3.865334543,0.247165712,1.10176195,-2.301340185,0.380016623,-0.650921925,-0.386196084,-0.120197071,0.790203494,0.093372294,-2.609376532,0.555932949,0.974655895,0.106143308,-0.493934948,-0.251499385,-0.428395428,-0.461552474,0.686732479,1.046584823,-0.189255515,-0.280296287,-0.024044408,57.65
302,172163,2.052288717,0.176384964,-1.657171968,0.44297348,0.408000577,-0.923660835,0.237467043,-0.277785242,0.399441525,-0.398937133,-0.37809453,0.484883669,0.619191933,-0.950089767,0.136017713,0.260647477,0.478527689,-0.409731334,0.007563817,-0.105927874,-0.346293495,-0.883225047,0.338431343,0.654714629,-0.255544219,0.162473183,-0.060380855,-0.026747162,9.99
303,172164,-1.47024479,1.530836857,-0.011257371,0.940356327,0.573506743,-0.355153767,0.671832845,-0.656712856,-1.103027603,0.010032597,0.720992944,0.901172228,-0.075041738,0.840457949,-0.85148075,-0.879596505,0.237947565,0.062812378,1.111845966,-0.496224239,0.885434422,0.132168958,-0.312229389,0.035518991,1.211333448,-0.22355601,-0.466357949,-0.163454389,21.54
304,172165,-1.404624289,-0.495998779,-0.299998076,-3.363151734,1.911079222,3.881308479,-0.053901358,0.673703354,-0.213116793,0.772636435,-0.142051715,-0.967469321,-0.095906939,-0.882293371,0.012685725,1.189393333,-0.400963633,-1.259394395,-0.307815269,0.042696843,0.175273196,0.993085085,-0.003573047,0.737897989,0.16643983,-0.185117782,0.01370493,0.11886839,99
305,172166,-1.217610464,0.972061012,0.620933735,0.919046099,-1.010175213,0.501376403,-0.216022494,0.317987787,1.005973764,1.171804586,-1.231995867,-1.056964087,-1.289902361,-0.055502378,1.887205181,-0.696019834,0.550499629,0.756562865,2.422309206,0.314734906,0.154788595,1.007933674,0.068215297,0.783698307,-0.62594671,0.969496118,-0.009139446,0.188971009,69.99
306,172168,-2.805789777,1.656672448,-1.065311873,-0.123302504,0.199600371,-0.760997983,-0.212873919,-4.531125102,0.843686981,0.275801801,-0.186062057,-0.237343394,-0.909601676,-0.780741201,0.860464589,-0.089987852,0.927330932,0.545858231,-0.305528732,-1.658143832,3.961879,-0.156001678,0.306104287,0.293597888,-0.447494782,-0.181725495,-0.011177646,0.627866824,87.8
307,172171,2.110819486,-0.049255502,-1.348591251,0.25160574,0.217246977,-0.811843303,0.188870952,-0.306439197,0.547200012,0.066141285,-1.312266587,0.356931814,0.460329119,0.179234471,0.060367748,0.083451753,-0.555014029,-0.67790291,0.404665328,-0.184006538,-0.331426724,-0.803912271,0.251323834,-0.647190582,-0.196914175,0.237847401,-0.069874619,-0.066321788,1.98
308,172171,0.13779573,-0.312656539,0.019513382,-2.701943978,-0.61903335,0.189659467,-0.828717037,0.49080955,-2.347066853,0.80421743,0.174960051,0.256118252,1.665942643,-0.404765357,-1.323625142,-0.100619517,0.060870793,0.547993049,-0.023287512,-0.402659904,-0.01742786,0.288270213,0.036705842,0.224250574,-0.36511404,-0.272114575,-0.06022132,-0.064422902,9.5
309,172172,-0.523415711,1.069508737,0.309358298,-0.703840525,0.685341888,0.068975958,0.525620936,0.381577838,-0.404162978,-1.035630686,-1.631604819,0.765246087,1.578543762,-0.029837326,-0.512167657,0.354520013,-0.641229632,-0.578622181,0.339260959,-0.086214169,-0.377727058,-1.173825125,0.180442342,0.016970314,-0.746812939,-0.310223191,0.019582657,0.122788066,14.99
